review_id,title,text,rating,timestamp,helpful_vote,verified_purchase
review_3ecd1b077af2a66d,Four Stars,"does really well on my smaller brushes, however does struggle a little on the bulkier blush brushes",4.0,1524235243417,0,True
review_55e14b1e3410ac9c,Meows abundant in my home.They love it.,My cats love it and it is practical.,5.0,1454530053000,0,True
review_46f8a9cd07a46eab,Great Deals!,Thanks!,5.0,1455071584000,0,True
review_9f739aa4699daf2e,Very powerful,Love it,5.0,1526352026507,0,True
review_61262fdb5b5306d4,great organizer. I wish that I didn't have to ...,great organizer. I wish that I didn't have to take the top half completely off to access the bottom half. Another drawer would be nice. But I am still very happy to have everything organized,5.0,1533441448131,0,True
review_aefd5f401585c130,Five Stars,"Good Price, Came as described, and arrived quickly.",5.0,1476223793000,0,True
review_50711894df74ecc4,Five Stars,good quality product. allows you to make a perfect hair bun.,5.0,1492082552000,0,True
review_f097ff2afb9ee438,Happy,"So far I'm happy with this hair dryer. I mainly purchased it for the huge diffuser, although I was concerned that with long hair it would get sucked up in the air intake, but that has not happened. Worth the money.",5.0,1643405484724,0,True
review_0eb8e13b9b28e2e8,Five Stars,love it,5.0,1514482402454,0,True
review_1e1753b201d79bab,Good nail trimmer,This is a great nail trimmer that is curved to allow you trim the corners of your toenails well. It's well-made and sturdy.,5.0,1501859218008,0,False
review_9dcae6e834e00733,Travel Kit,Nice Travel bag,5.0,1508869170477,0,True
review_6823c4aca16198cc,Five Stars,Love that it works on my natural hair,5.0,1477340867000,0,True
review_f827867f3b602e62,Will be buying again for other men in my life.,Came in a nice soft grey pouch and arrived a little early. Perfect size for a large stocking. None of the samples were broken.,5.0,1545582162633,0,True
review_2d44f764f20dbfa3,Awesome sauce !!,This really works for me kept all my makeup in place and looking fresh !!,5.0,1576106617045,0,True
review_613f7fd5a26608cf,Five Stars,They were just fine. exactly what I ordered.,5.0,1416768922000,1,True
review_c865c4a4852a566b,It's great because it has an internal support that the regular ...,I have been using these for years! It's great because it has an internal support that the regular bun donuts don't have.,5.0,1514310563096,0,True
review_4226e00530c33f73,They work like a charm,"I am 40 and I have chest wrinkles that occur because I have 36dd breasts and I sleep on my side. The wrinkles are usually gone by mid-morning. I was concerned that the wrinkles would become more permanent so I bought these chest pads. They work like a charm! I clean my chest area with witch hazel, let it dry and apply the pad. In the morning, I take it off, wash it with hand soap and let it dry then put the plastic liner it came with back on. About the 20th night of wearing it, I noticed that the pad was losing it's stickiness. So does it last an entire month? For me, no. But it's a good product and there are two in a box so I will absolutely buy them again.",5.0,1484151491000,0,True
review_b9e0fa2164bd8b31,Lasts for about 5 days and is easy to blend,Gorgeous color!! Lasts for about 5 days and is easy to blend.,5.0,1480525120000,0,True
review_6897b619b1847bdf,OZ Naturals Retinol Serum,"I like this product and I have seeing very small changes so far. Yes, I'll keep using it and probably will order again to continue the treatment and progress.",4.0,1451260326000,0,True
review_07d58557880ed6df,Four Stars,Good,4.0,1439016269000,0,True
review_0882d8566e0101ca,Best Hair Spray for Men,The best hair spray on the market. Hope it stays around.,5.0,1573675097119,0,True
review_07a2e7d813bf9d49,Five Stars,great,5.0,1473441402000,0,True
review_10ce15491fea3df6,Excellent,Excellent product!,5.0,1567288470950,1,True
review_586c515cefaa4d84,Bristles could be longer.,It is real boar hair. The bristles could be a bit longer. For a child it would be ok but if they have very thick hair you cant reach the scalp.,4.0,1548700426782,0,True
review_d6193408ad4fe6d8,Fantastic,"I love L'Oreal porducts and have used the volumizing versions of this, but I have been looking for lash lengthening. This is fantastic!!! It's waterproof and doesn't come off easily, which is just what I wanted!",5.0,1527869414881,0,True
review_5a1086f2d528fb2d,Ample reservoir.,"Used it on high from the get go. Use it daily. Holds it's charge. Cleans teeth inside and out before running out of water. Conveniently fits on vanity with electric toothbrush, razor etc., so it became a morning ritual, whereas basin type flosser was too clumsy too fit into my schedule. Dentist wanted me to water-pick, problem solved.",5.0,1541845089931,0,True
review_510b14b3abe2b6f7,Save Your Money,"Worst wig I've EVER purchased!! It looks NOTHING like the preview picture, and even though it has an adjustable band...no matter how tight you make it, it STILL slips. This wig is 100% FALSE ADVERTISEMENT. Don't waste your money.",1.0,1544526695309,2,True
review_79674060ae43d7ce,Did not feel like a mask,I did not care for this.<br />It felt more like a wash and not a mask.<br />just not the product for me.,1.0,1420895443000,3,True
review_08a9942ac0dee881,Highly recommend this easy to apply product that significantly diminishes large ...,"Highly recommend this easy to apply product that significantly diminishes large pores..Product is light,<br />And fine for sensitive skin types.",5.0,1523730735740,0,True
review_6af8bbd8956cdfff,"wasn't the best price, but I was just too lazy for ...","wasn't the best price, but I was just too lazy for a trip to the store and wasn't in a rush as I had enough product to hold me over til these arrived.. with my amazon prime free shipping it was an average cost and the soap is decent,, probably would buy again",4.0,1423438116000,0,True
review_7a8e0d26517836f5,Harder than it looks,"Hard to use, 3 out of 10 of them came with paper form unattached to the frames and were not able to be fixed",1.0,1614381751414,0,True
review_0bd84e3d748d2d42,Thank you,Great quality good fit and easy to work with .,5.0,1590911679637,0,True
review_557ad2f91083e141,Nice,Very pretty! My sis absolutely loved it!,5.0,1581051519706,0,True
review_3b80dc8493f8e52c,Five Stars,Great for adding a personal touch,5.0,1515274893212,0,True
review_ab753f3488a3bfd2,Can't create individual lines,"On my face I have some eyebrows, not a lot. I was hoping this pencil would create the illusion of individual hairs, three at a time, because the item has three points on it. Nope, maybe I have too heavy of a hand, but it just smudges a heavy smudge. If I go lighter, it doesn't do anything.<br />I bought two and one dried out pretty quickly. Maybe I didn't put the cap on tightly enough.",2.0,1605107374097,0,True
review_459813036c7cccc4,Gets super hot for a tiny thing!,Great little curling iron!,5.0,1569810504154,0,True
review_8193e4a85b386ca3,Sturdy,I am going to test this in my hair. So far the plastic seams strong for a comb. I like that because I have type c hair.,4.0,1620098860867,3,True
review_344e3bd57a5cff84,Shipped fast and super cute!,Shipped fast and very cute I love them,5.0,1615982925353,0,True
review_4156ae5508bd605c,No good at all,No good. Fingers won't even fit. Much be made for toddler hands,1.0,1566854018799,1,True
review_10069bf42e7f95f0,Do it.,I LOVE this wig. I had to trim the bangs a little and have noticed it sheds a bit but it's worth it for 13 bucks because it looks SO good.,4.0,1625876305030,3,True
review_c13698fd370afe95,well packaged,Sturdy clips,5.0,1579089792941,0,True
review_39c7283ad48c96a3,Five Stars,great selection. Easy application. Lasts long.,5.0,1487800717000,0,True
review_285c499e998e1bf4,Smell is not overwhelming,My wife bought this for me for Christmas I believe. And it’s very nice. The smile is kind of muscular I said musky my wife bought this for me for Christmas I believe. And it’s very nice.,5.0,1554534287850,0,True
review_4c8571a2d3c44581,Super comfy & absorbent!,"These were perfect for what I was looking for. Boyfriend and I both needed some new headbands. We both wear them for fashion and function, so I was looking for a set that was cute, but also made of a more absorbent material to help keep sweat in check while working. Nylon ones are so popular right now, but they won't hold moisture, and it's hard to find any that are more cottony. Boyfriend and I both LOVE the fit and the color shoices that came in this set. Perfect, and would definitely buy again!",5.0,1634052889304,0,True
review_70eaafbc452f5b7d,Valen la pena,"Para ser tan económico están muy buenas, son lo suficientemente suaves para no lastimar tu rostro. No voy a mentir tienen un poco de caída en los pelos no todas eso si y el tamaño es bastante practico",5.0,1579817790479,0,True
review_6e8b02acbee65cda,Five Stars,Love this product,5.0,1423873562000,0,True
review_80100bdf4ea6feb1,It was definitely pretty and the music played well,"It was definitely pretty and the music played well. The soap was also very nice and I guess overall was a good purchase of a gift for the price. However, I was just disappointed the box box was made of cardboard.and flimsy. But as I said, I should have expected that I wouldn't get real wood for that price.",3.0,1521976345946,0,True
review_26a4bb98564c87be,Hair is strengthening and growing,A light scent and the ability to easily spray the Rice Water Spray to the areas needed. I have noticed just recently after June 18 the hair is showing growth to the spots of my hair thin.,5.0,1656443685230,14,True
review_cda593e65e8845e5,graet brush,I bought this item to replace a lost sonicare toothbrush. I did not want to pay $100 dollars again for a toothbrush. This is great replacement for under $20. It cleans really well and being rechargeable you do not have to buy batteries. I highly recommend this product.,4.0,1286290372000,0,True
review_ae65a6caca28102a,Not worth it,WAS NOT the color it was described to be. Returned immediately.,1.0,1493910185000,0,True
review_9ba3bb78d89a6b87,Does what its supposed to do,Use this with lint-free cotton pads for your nails,5.0,1520364749871,1,True
review_2b2c20912231e5fa,Works great!,This product is amazing I have dyed my hair drug store box black for a year it took me back to my medium brown in one use!!! Yes the smell isn’t great but it’s beyond worth it!! I will definitely be using this product again anytime I don’t like a hair color. Strongly recommend!!,5.0,1597450373314,2,True
review_ce6a18cbf11a5a06,Works great: ) I wrapped a snip around each of ...,Works great :) I wrapped a snip around each of my lighters,5.0,1450455549000,0,True
review_24a18c69c9bb5806,Five Stars,Amazing ❤️❤️❤️❤️❤️❤️ I am definitely buy them again.cuz they are soft ❤️❤️❤️🙌🙌🙌,5.0,1502148470598,1,True
review_108f3cf37e0aa78f,Works just as great as the expensive brands,"I ordered this on a whim & I am so glad I did! I actually use this more than I do all my expensive, brand name brow products! It is a creamy formula but not too creamy & not too waxy either! It keeps my brow hairs in place! The color is great & it comes in 3 different colors with a spoole at the end of each! I'm definitely going to purchase more of these!!!",5.0,1527700241154,0,True
review_f69306d541c87133,"Amazing ingredients, Amazing results for my skin problems!!!","I had the pleasure to try yet another item from NOTS & 08Liter & hands down this has been the best acne treatment I have ever tried!!! I've tried Proactive, Curology, all the store brands & this actually did it's job & without purging my skin at all! This is a 28-day intensive treatment line but is super gentle on my skin! They have 6 steps in their acne line & this is the 3rd step, the serum! It is clear, non-greasy & it easily absorbed fast into my skin! It doesn't have a smell & the ingredients list is phenomenal! I have the Intensive Acne Cream/Balm & I'm so excited to be trying these both out at the same time! I just turned 39 & I still get occasional hormonal breakouts & a few whiteheads on my chin & sometimes around my nose, but I'm also starting to see my expression lines on my forehead & I swear it's only been about a week & a half & FOR ME, the results were overnight! I have only broken out due to that time of the month, but it didn't really come to a full head, it actually healed very quickly because this also helps to prevent them, not only treat them! I also have semi-oily skin & I say that because sometimes, depending on the product, around my nose will be dry but it hasn't happened yet from this product! This product leaves no greasy feeling on my skin & in the morning either! It also treats wrinkles & it has started to smooth them out on my forehead! My skin tone has also evened out & I actually have my glow back without any makeup on-the GOAL!!! The ONLY downfall is of course, the price! At almost $50 for a 28-day treatment, that's alot! BUT, on the other hand, FOR ME, this product works wonders for my breakouts, wrinkle care & prevention & it still is & I assume it will only get better with the additional product from their line! If you can afford it, I say give it a shot! With ingredients like Niacinamide, Aloe Vera juice extract, Centella Asiatica, Broccoli, Tomato, Blueberry, Garlic bulb extract(leaves NO garlic scent), Green Tea leaf, Walnut, Spinach, Oatmeal, Grape fruit extract, Rose water, Soybean ferment, Willow Bark extract, Allantoin, Arginine, Adenosine & SO many more natural ingredients, it's just a great recipe of natural ingredients that work so well together & are non-drying but fight your acne & wrinkles both at the same time! It's something I definitely recommend, if your wallet can afford it! Hope this helps!!",5.0,1523174091231,0,False
review_f91b3ed5c5209dc1,Only caveat is if your hair is fine like mine - use sparingly,This is pure magic! Only caveat is if your hair is fine like mine - use sparingly. It tuns grizzlies into silk. Love it and it lasts a long time.,5.0,1481725606000,1,True
review_0e43e8068e03dcd7,Nope.,Not for me. I was super disappointed. It yanks out 10x more hair than my other brushes.,1.0,1620163310764,0,True
review_ebdc62d8c3966969,Five Stars,Good,5.0,1527384400381,0,True
review_9b90f524c6513452,Very Good,Works really well! I’m new to nails so I can’t just waste money and this definitely is worth it!,5.0,1579112464576,1,True
review_9afe69f1beedb57c,Great product,I love this product! Feels relaxing when using and face muscles feel less tense after using it...... very pleased! : ),5.0,1515777908701,1,True
review_c70172420e6eaf1b,Big flop!!,"Did not like this at all. I bought this because it was recommended for oily skin and helping makeup last longer. I used it once and hated it. My makeup messed up slowly through the day. Couldn't wait to get home to remove it, waste of money.",1.0,1550695353022,0,True
review_24a273ec4968dfcb,Very versatile and comfortable,"I absolutely love these. They are a great buy for the price. I have been wearing these to play pickleball and also for my hot yoga class. They are stretchy, so I don't get a headache. They stay in place. Plus, the tie can stay in place or you can remove it. Great quality. I just bought more today.",5.0,1657325850138,0,True
review_22686305ca09cab1,Great cleansing oil that removes waterproof mascara easily,I purchased this after a suggestion from a YouTuber. I use this as my first product in my face cleansing routine. It removes my waterproof mascara easily and w/o having to scrub...which is great for my eyelashes. Great for my sensitive skin and doesn't irritate my eyes.,5.0,1582956448101,0,True
review_8dda15ded818f6a5,Dent upon arrival,2 of them were dent upon arrival.<br />I wish it was shipped in a BOX. Not in a BAG!<br />Sprays well but don't like a dented item.,2.0,1608663181410,0,True
review_792ccd671ad0ef69,Five Stars,fits my nail drill perfect,5.0,1521997314325,0,True
review_4f6667ced7331245,Two Stars,for extremely small nailbeds,2.0,1521997284441,0,True
review_7c355b219b18c03a,Hoping for brighter skin,Too soon to tell the results. It was recommended so I am trying it to see if it makes a difference,4.0,1591203137036,0,True
review_7aeb24eab046b9b1,No White Pumpkin!,"I picked up a 1 oz tube of this amazing hand cream at a shop while I while I was vacationing. It was the White Pumpkin scent and I looked all over trying to find more of it. I was very excited to see White Pumpkin listed as one of the fragrances in this set and equally disappointed that it wasn't actually in the set. The other fragrances are nice, but I had my heart set on that one. Otherwise, I would have given this 5 stars, because the hand cream is so lightly, non-greasy and effective.",4.0,1510180253803,1,True
review_190c3826c7c8d5e4,Five Stars,FANTASTIC SCENT AND QUALITY OIL,5.0,1435434575000,0,True
review_a3ad8b91143699a8,Smells really good,"I use this for both me and my daughter, smells really good and definitely makes hair noticeably softer",5.0,1632967346083,0,True
review_c7a0ecc1bd6a30b7,Only Kind I Use,"I have used this for stubborn nail fungus for years. It took the first time about 6 months, twice a day, along with keeping the inside of the nail clean and clipped (my nails grow very slow) a few times a week. The podiatrist said this was going to take less time than the OTC and no side effects. If I get athlete's foot, I apply it to the area once a day for 3 days and it's usually gone. I use this 3x a week as a measure against any further nail fungus, as it appears there is a tendency for recurrence with my big toe. Won't use anything else.<br />I like it because it doesn't have the drying effect like standard tea tree oil.",5.0,1459381331000,2,True
review_64168e5e0ade7886,Didn’t work for me,I have thin hair. It doesn’t comb through it. It also pulls my hair from the roots ouch ...... I would have returned it but it took me long to try it out buy they time I had opened it and tried it. It was too late for a refund.,1.0,1543718873492,0,True
review_01ad4d417c4aef10,SMELLS LIKE REAL GARDENIAS,LOVE THIS---SMELLS SO GOOD & HAS A NICE TEXTURE TO THE BODY CREAM. VERY MOISTURIZING. MAKES MY SKIN SO SMOOTH.,5.0,1381768541000,0,False
review_58a71ff9eddbd44b,Five Stars,Very nice hair! Doesn’t shed & looks great once installed. Received quickly from seller!,5.0,1516835816207,0,True
review_2b29cbf2f69cbcf8,Five Stars,Works well,5.0,1514475888798,1,True
review_d2ab0ff4f701bfda,Five Stars,"Like this conditioner. Doesn't weight your hair down, which is nice as I have thin hair",5.0,1449294768000,2,True
review_7dfdb8defc06da37,Five Stars,thanks,5.0,1472618364000,0,True
review_e17a054d60a50f9e,Easy to use!!,Glittery nail assistant!!,5.0,1574538321821,1,True
review_2b2ded5edda375e3,Five Stars,Good quality.,5.0,1461258648000,0,True
review_f5a59438404358c1,Five Stars,Good quality.,5.0,1461258648000,0,True
review_e0e4168fcf7a59db,Five Stars,great smell,5.0,1472476087000,1,True
review_8818dcb8b3a6c175,Worthwhile Purchase,"I bought this twice. It’s pricey, but it works on inflammation and dryness. It has a pretty green scent.<br /><br />I’ve used it for cracks, dryness, inflammation, deodorant, itches, skin beauty, irritation. I have yet to use on my dog’s skin tags, lip balm, scalp itch, so I have to experience more. I went through my first big container very quickly. I’m on my second container, and since I use it quite a bit, I’ll order more probably ina month or two. I’m thinking of buying as holiday gifts because it works wonders.<br /><br />I highly recommend. I’ll buy again.",5.0,1606409981793,1,True
review_e1773c68244c12e7,Great Value,My teenage granddaughter loves this product. It’s approximate for school and it keeps her lips from cracking in the winter.,4.0,1673272914923,0,True
review_74555a716b4ec9de,Worth the money,"Love them!<br />The quality is good, especially for the price. They are absolutely beautiful and very soft. Loved the results.<br />I'm very happy and satisfied. If you're looking for cheap but good quality face brushes, these are for you!<br />The only downside was a smell, but after a quick wash with soap, they're perfect. Oh and there was a little fall out on 2 of the brushes but after washing, they seem to be just fine.",4.0,1413907313000,0,True
review_587029d5265a4f00,Easy to use,Easy to use,5.0,1622500281062,0,True
review_335ad5b0abb521d7,Cute but cheaply made,It is a cute gift but cheaply made. Can’t complain because the price is very low. But also cannot give it more stars.,3.0,1608795199060,0,True
review_30c3a06b986b15c6,Rainbow cupcake bow,My daughter had a jono siwa themed birthday and this is the bow she chose and loved.,5.0,1569879493066,0,True
review_8ba1173d5f3800f9,For me its a no,The lashes have alot of good reviews but for me they are just toooo big. I have to give them away because they look clownish,2.0,1575150773109,0,True
review_912c978537e55ad5,Best pink color,I use this color more for eyeshadow then a blush and i can't find it anywhere so when i sae it here i bought 3 lol im good for now.. i love this pink,5.0,1528155158615,0,True
review_abd6ce21df604235,Awful,"From this brand all of the products have fallen short, however, this by far is the worst. I can't spray it without my son gagging and sneezing (ok in all fairness it doesn't smell good at all). It's extremely drying (which sucks for a leave in of all things!) and doesn't come close to putting a dent in my daughters thick wavy hair- I struggle to comb thru it... I was hoping to love this and save some money. Doesn't look like that will be happening!",1.0,1477683250000,1,True
review_182712332ad9b022,one time use!,worked well ONCE - then broke!,4.0,1449255696000,2,True
review_a44618e53b46bfb5,Great product!,I still have most of it! I used it at work and when I’m traveling. This my go to soap while at work and traveling. Love the scent!,5.0,1618437523782,1,True
review_166f707691c4b10a,Love it!,Love it! Very convenient. I’m wearing it out. Put on take off.,5.0,1614694789226,0,True
review_9ec0d3d81a5bc6f2,Great product,For a quick wipe down these wipes are for you.,5.0,1583188776393,0,True
review_265002a8b3c0639a,Pretty good.. :),"I love this on my vanity, it is pretttttttty expensive in price, but it shipped in perfect condition and rotates to perfection. Sometimes for convenience &#34;hey just pay.&#34; I just wish the bottom shelf were a little taller so I could put my equate cetaphil lotion in and have finger room to pump it. So if that tells you approx the height, second shelf is good for perfumes, deodorant. Top hairspray or candle. Bottom too short for spray.. Hope this helps? ;)",4.0,1390867196000,3,True
review_f9ced38a2f948cc7,Sunkiss Glow with no heavy build up,I absolutely love this product. It works as a primer/highlighted. It's the perfect combination with my concealer/foundation. Plus it's light and doesn't feel heavy,5.0,1559511673310,0,True
review_e759d709154f6445,Perfect for spring twist,I have fallen in love with this hair when I do spring twist. It blends in perfectly with my hair not too mention it's soft and light weight. I will definitely purchase more.,5.0,1557450439665,1,True
review_33eafa42c870833a,Five Stars,Just love this product.,5.0,1447116231000,0,True
review_2ae97c7aba19dd32,"If I could give it 100 stars, I would","This perfume is the very best you can get. For the last 18 years this has been my perfume! I always wear it and I have gotten many compliments. This is the best smell I've ever had, as far as perfumes go you won't be disappointed! A little goes a long way!",5.0,1465521256000,0,True
review_7347d1795199a0c0,I use mine all the time,These travel cases are just perfect for travel. It allows the spongeables to dry completely instead of sitting in a puddle of water. It also is a great air freshener for your suitcase or bathroom or anywhere it hangs.,5.0,1431793088000,0,True
review_bfd2f167e88e5e0e,Sin resultados,No tuve los resultados esperados.,3.0,1667222629266,2,True
review_c3584acf88723bad,Love this product!,I use this 2x a day. Works pretty well before putting on my skin care routine.,5.0,1593602483060,0,True
review_e83803e4dc8f90d0,Tackiness of the serum helps to keep skin more taut during the day,"I am in my early 40s and have some wrinkles/fine lines under my eyes when I smile. I've used this bamboo serum for approximately 1 1/2 months now and wanted to give it a good try before writing my review. When I first started using it under and around my eyes, I wasn't consistent enough but I did notice some firming of the skin with each use. However, I was unsure if the tightening was a result of the tackiness of the serum or if it was really tightening the skin. I started using it on a daily basis for about 3 weeks now and I feel like this serum helps to keep the wrinkles from being more apparent due to the tackiness. Now, when I say tacky, I don't mean that it stays sticky or that it is like honey because it isn't. It actually has a smooth gel-like feel. Furthermore, it is a clear, odorless serum which dries in moments and it is no longer tacky but feels smooth. There is no flaking or reminiscence of the serum after it dries or even into the day and it can be covered with make-up easily. I do like that about it. I think the bamboo serum is nice for daily use because it is almost like the skin doesn't contract as tightly, showing slightly less wrinkles, but if you are looking for something to correct the issue, this is probably not it.",4.0,1483733234000,0,False
review_a1c977a6aecb9e06,Four Stars,Great price for a quality item. A++ to,4.0,1479478190000,0,True
review_0f5e45b365a68d31,Helps diminish cellulite,Used for cellulite on the underarms and legs,5.0,1568059893410,0,True
review_9743d8716f2afd8e,Disappointed. I bought one for me and one for ...,Disappointed. I bought one for me and one for my daughter. I gave mine to my granddaughter. It was too thick and heavy to wear during the day. My daughter said the same thing. She didn’t care for her’s either.<br />The plus was the hypo allergenic. Our eyes didn’t itch.,1.0,1524721285409,0,True
review_9a270d557bc05a6e,Loveeee,Amazing love how it makes my skin feel and it lasts a long time,5.0,1657837920697,0,True
review_d8f0a1a6866f0127,Great product. Grand daughter was very pleased,Great product. Grand daughter was very pleased.,5.0,1453250651000,0,True
review_a17bb865de920133,Adorable and great price!,These bows are adorable and I love that you get 2 of each color for pigtails! When you have a 17 month old daughter you wanna give her the most extra pony tails you can and these help with that goal!,5.0,1556018644555,1,True
review_2340df46fdd06d23,Five Stars,Great,5.0,1487370112000,0,True
review_ded3a8c992363ddd,Beautiful bundles,Love love this hair. True to description. Very soft n shiny!,5.0,1616058958935,0,True
review_24b9468094450e79,EASILY,"POST TOOOO SHORT, EASILY LOST",2.0,1498481508351,0,True
review_d3b0c4304aa26cba,Don't get it,Obviously a knock off but only half the shadows have pigment,3.0,1564468514626,0,True
review_b1f6c11b80cef72d,Great!,"Good clips at a reasonable price. Keeps wig nice and secure, and you get a lot of clips for the money. Highly recommend.",5.0,1477672685000,0,True
review_f6e5e525f975242f,Bring This Product Back!,"I am so disappointed and upset that NYC has discontinued this wonderful lip gloss! It's the ONLY one I use, and I am buying up all the remaining supplies I can find. It rolls on easily and doesn't feel all dry or non-existent on my lips like most other glosses. NYC, this was a marvelous product! Why on earth would you discontinue it? Bring it back!!!!",5.0,1362435393000,4,True
review_43a5f48758990ad5,Gasoline glue!,Trash! Will burn your eyes as soon as you open the bottle. I can take a bit of a burn but this stuff is ridiculous!,1.0,1613442003721,0,True
review_92cf3d8f41ba5c25,Good quality product,"Very potent wash, will buy again.",5.0,1613441848495,0,True
review_9b961e26e648f797,Lovely Brushes,"I really love these very full, firm and soft. Havent seen any bristle shedding at all!",5.0,1488738879000,0,True
review_e64da918c844e25d,"Beautiful right out the package, but tangles quickly.","The hair was so soft out the package, but as soon as I took one stand out, I knew it wasn't going to be good. The hair tangles as it separates and gets so fluffy that there is barely a curl pattern so I didn't split the hair in two after that. Once installed, the hair continues to tangle and looses curl pattern definitely cannot be reinstalled. I get a lot of compliments though, but the hair doesn't hold up, unfortunately.",1.0,1607233025315,1,True
review_8c8e7632ae148a20,Love it,Love to use this on my body. I recommend to my friends. Excellent product ordering more as gifts for family,5.0,1382008157000,0,True
review_de03deccebdd13f1,True SPF number,"When I saw that this was top rated in my consumer magazine, I started to look for it at the stores where I shop, but I could&#34;t find it even though the price was higher than in the magazine. I am now using it and it is a lovely product. It has no fragrance and it soaks right in. It does not turn your skin white. I have also been using a spray sunscreen, but I think I will use this all over my body when the spray is gone. The sprays have a strong smell and tend to be oily. The reason I was looking for this is because the magazine said many sunscreens did not match the SPF value that they claimed. This one does. As a bonus, it comes in a pretty tube. Who doesn't like Frozen?",5.0,1466103560000,5,True
review_db35d6b5957aa754,USING FOR PERMS,WORKS GREAT TO HOLD PERM RODS IN PLACE TO AVOID BREAKAGE.,5.0,1605494451292,1,True
review_4baf2ae28b6e5f5c,Didn't work for me,This product was cute but too strong for my pits! It turned my pits black and it made it stink. maybe my PH didn't go well with this one or something.,1.0,1593801899772,0,True
review_f7628f82e9e9a216,Five Stars,love it!,5.0,1534959636632,0,True
review_509ef1d1a546c99b,Good stuff,"These were delivered as promised. No excess packaging. The detangler works and hardly smells at all. I have long, permed, colored hair (scared you yet?), so it is a real test. It does not weigh down my hair when dry. I can't smell it at all after it is dry.",5.0,1469411864000,0,True
review_287dd27bd8eced00,Smells really great,"Smells great, the lather is silky smooth. At first I was using too much because it doesn't dissipate quickly some other foams.",4.0,1559083043368,1,True
review_45fdbbe0adf51832,Four Stars,Good not as full as expected,4.0,1449786636000,0,True
review_406e3eaef6ee64b1,Could be better if it comes with ergonomic handle And LED light ...,Delivered expected result. Could be better if it comes with ergonomic handle And LED light also has a fully charged indicator. (Its just red light the entire time you charge it so you really have to time it). Not bad for the price. Recommended.,4.0,1441245268000,0,False
review_5283f7604cffb1ec,Four Stars,"Great for a different kind of eyebrow pencil, color just as expected, no complaints.",4.0,1530719750799,0,True
review_ba545030fc8a3131,small or travel,"good quality,very small.",5.0,1530985297560,0,True
review_5229bb4f1125039a,Two Stars,Sonicare over this any day.,2.0,1421611083000,0,True
review_e7da89dc68c7849b,Comfortable and well made,I liked the patterns and selection of the headbands. Goes with most outfits.,4.0,1601846020073,0,True
review_1229bbe1bef7d734,Cover up not so good,Very hard to reach in container.,2.0,1520189040848,0,True
review_f6bfe0c42198e6d0,I keep using it,Love this product!,5.0,1604367111346,1,True
review_1226160a5a881e63,not easy at all,"Can’t get them on, not easy at all.",1.0,1517245559569,0,True
review_e80bd80300175507,Cheap,My daughter didn't even wear this bow for 5 minutes before the bow fell off the actual headband while we were walking.,1.0,1639857826751,0,True
review_11a0a3f9a79f8b2d,Great brushes for long hair,Love wet brushes for my girls long hair!,5.0,1561301870775,0,True
review_a02c22e4ccb11def,Great for hats!!,I needed stands for hats for a silent auction. Great product!,5.0,1503866511850,0,True
review_ad358be28e5bbc76,Truly Unbreakable For Me!,"This attachment is what I have been searching for years! With African American coarse texture hair, over the years i broke a lot of flimsy blow dryer comb attachments that would only last me a few months at a time. I love this because it truly has stood the test of time with my hair and it very well put together. I also liked that it had adjustable rings to attach to match different types blow dryer nozzles! My package came in good condition.",5.0,1411148768000,2,False
review_a7bee3cf5f1f447f,I love it!,Great product and super fast shipping!,5.0,1413852420000,0,False
review_5f3989adaa997bde,Mild fragrance,It's a mild scent that does not trigger my allergies,5.0,1613216391005,0,True
review_65a8538e85354b18,Good to wear when running errands,Disappointing. The packaging was horrible! Sticky white mess every where! Anthrax Alert! The caps look cheap. It's basically a du-rag with elastic in the back. I would dare wear to work. But to the grocery store yes. I just expected something I could get a way with a work. This is not that,2.0,1607258706594,6,True
review_974ed789dc779139,Undereye Heaven,"Got this in an Ipsy or Play bag and fell in love with the white highlighter. It’s a perfect undereye illuminator - bright and silky. I’m a slight skin care / foundation snob (YSL / La Mer) and so I’m shocked this product is so cheap!!! The other two colors are good but not great, it’s that white illuminator that’s a show stopper.",5.0,1545366462297,0,False
review_f35e674e5862d5d2,Very beautiful!,This is a beautiful headband and for the price it can't be beat. It's so pretty I'm considering buying another in a different color. This will be great for music festivals this summer.,5.0,1526950849684,0,True
review_85f04969b2f93158,Very pretty!,Beautiful floral headband. Was well packaged and not crushed at all as another one that I ordered from a different company was. I'll be wearing this at music festivals this summer. Great buy.,5.0,1526950708472,0,True
review_b036917f65b60ecf,Five Stars,Great scrubber!,5.0,1524349672251,0,True
review_34b05c2fa6515c59,... my face and chest when my face is peeling like crazy from retin A usage,I use this on my face and chest when my face is peeling like crazy from retin A usage. I feel as though it really works.,5.0,1526678357262,0,True
review_9a5f294ddfc393a6,Very classy,"These nail files come in a brushed silver case that looks really classy. The files themselves are sturdy and rough on both sides, where the files I already had only have 1 rough side.",5.0,1573495509837,0,True
review_7f6f8f3fcdac8265,Awesome,The best moisturizing cream I have come across. Goes on easy and absorbed by skin without residue. Will order again.<br />Update: another order and still in love with this moisturizer.,5.0,1475065244000,0,True
review_089e3c431c994966,Cute accessories,I really liked how they look on my younger girls they are pretty thick and go back to normal size after a good wash they don't fade niether,4.0,1546218225424,0,True
