review_id,product_id
review_2a7926881d0670ad,B000N9IQLS
review_9a00562df4007df0,B00A2AZ97M
review_8a31fb212ff38fc3,B078FGX5SG
review_b1fde451da326d23,B0BTJ6SYKB
review_28d77bcac42b350a,B00BR2KPRS
review_3f68aa1b7120722b,B08L47JYBD
review_eb96d9356ed18f76,B099BLC99J
review_f594df25009bc057,B089SJ396P
review_77677c3e18ad980b,B089VPD28Q
review_d43855aec6fb0980,B07V2Y4Z5B
review_9f524a07eae55dbb,B00OPBTAZ6
review_45437f45a112320f,B082QWWXV6
review_84c820cb60dfd3c8,B0006PJTKG
review_402f426e08c72122,B073BG3LKP
review_d0c8f4c023554332,B01MDTVZTZ
review_b7861d0fa15bdc8a,B08D74S6SN
review_0be14102e07fd82e,B004JFTMM4
review_a4545c44ee06b3c3,B08H784SVB
review_a2ac36d757e0b67e,B06XDN96Y7
review_7b1f0004a3b15303,B0C17MLTNF
review_1755cbf568d2d2b7,B08NZF6FWS
review_8a4c2e1c1af78f28,B002PILPCW
review_0d8608da8098978b,B01GU60NBS
review_9778d9c7750103d7,B089NQHVDN
review_3570d3fa23d26b66,B08TDWL1B3
review_4005ece44aa82bb4,B01BXFX0C0
review_004a306e67354687,B00IHNGJDO
review_84488c119289dd24,B00SJKXDWK
review_6faebe259924895b,B09TT8ZVPN
review_35d66e7939e949cb,B09TT8ZVPN
review_4a134318d3dc6091,B0BM35X1LF
review_94bc8a36741f0d0f,B00TJ6OVMO
review_bf9ee28790d03d18,B0828V3LH2
review_cd490076a0e99e95,B07FL8CYB9
review_a2995e96c5eb21ba,B07R6XXR3H
review_1098251a64e1b4b0,B01DTFTPNK
review_d2bec04cae6f03b3,B07H1HM6X6
review_00aa30a09a14b26a,B086H87G2G
review_22b9dfb9f29cd3bf,B01N47XMWS
review_a5098879df0157a8,B08L5KN7X4
review_65daa91c3099ad3c,B01DD1NOZU
review_5d20ae31dadfc4c8,B093Q2JQ9P
review_18e7303600fab6ce,B01BJY4L32
review_9371280358c0763c,B07V24CZ9T
review_55bdc6c2b6473604,B09LR17Q5R
review_c9c39f8bdfcfac9e,B00R1TAN7I
review_2c6c6a35be5216bc,B019PH787Q
review_1da9c3a7186f9b39,B00MOPJ70I
review_6558d7b9feb89cf3,B01MR3GOSH
review_5403a6db5e6cdd28,B089RYCPWD
review_9007557323e3ab9e,B08ZBCGXSS
review_ddf10447835e07ee,B096X1YJPD
review_1829648f90958263,B000GBMYC0
review_542b8f1f2b40502b,B0043NPL6S
review_81313d939710ef22,B071XX8T2N
review_ce00f582cb7156be,B00CGNUZ4K
review_a63fd60478def21d,B08B82CPBX
review_126614c0752c2142,B01BN6INBM
review_c8b3914f33b75677,B06Y5Y3R5L
review_5c727da30553056f,B078MLX2C8
review_c60cfd8cde6fccfb,B074DW8MBZ
review_84c86dfeb0477bbd,B00KATOTBM
review_67bf981c862ead5b,B09RDC6YH2
review_a90dcc364923a49d,B074N6XMMM
review_361c39244fd31ff8,B01KIMMY6C
review_1af8e2d7d42bd669,B07PM8PFC8
review_59a204b56e43893c,B08XYN2KGN
review_18a2a3184fba1727,B001AESBOC
review_5f8cb488ee856740,B0BD388YYS
review_245365870b5516dd,B09JMR75XZ
review_463a0bd9f50e6b4e,B00NT0AR7E
review_55514fd7a294b2e8,B07CTV5B7T
review_e9fc196ae63de097,B072MFWBPL
review_e063a95c8296c9a7,B07FK2FDMS
review_bdf7ac27361081c3,B0722HKRHH
review_b19b3f55779d0a3e,B00AH2XIXM
review_917bafdcc9fa6b6f,B00P7CKW90
review_5983872f74d71a3a,B01N5RC77R
review_7cc21c61b7db5261,B01MR1HAVR
review_b77fb6146894ffc3,B079NV9PBG
review_f48a8bd2970a3821,B07JQ98173
review_cfb30b442e44696c,B00B5PG9QI
review_5b450231c4cc6148,B01MTQW0BK
review_8873b6c2ef2a6ecf,B00MBGCNG0
review_5d8f1b2e5602974b,B0067BAIM6
review_0c43aeb1724cdf3e,B01I9TMLAU
review_f2252e1f31de0116,B019N8VXQY
review_0d6aa3cf1f33b72c,B003XKPEHI
review_dc372b7c72ccbff2,B07CJWG8SP
review_8bf89a53a0702033,B06XQCSW9Y
review_baf71720e4559cc9,B07FCHCXYF
review_9a90e1cbaf4737b3,B07SWJ1T3R
review_18123bb2695c87ac,B075PCV4SF
review_27aff4017a859fe9,B00279LKBK
review_7cbc94335c22f5a5,B01HAE1BHO
review_3f928ffd1a41434c,B08M4F6FCT
review_88f3dbe0e60fb2f7,B01NBALQ04
review_700cee0480bbaeb3,B07NLKFKX2
review_0e80f79c69cfbc4b,B00HSH0DPU
review_5ca6542f6d02176d,B074X9ZYQX
review_04f9d9ac102bd045,B00TAHJOYC
review_276fb7318fa6ce4e,B00QRALTYI
review_db4936739a9ba292,B08X42DJ5P
review_665298ffcf16976d,B08YDK7R98
review_24b34b1c64e62514,B01JKFP6YK
review_3c806564c269cd4b,B0798S8C41
review_1c59d653b49d12d4,B00TFT8VU8
review_152498c24470c91f,B0773VWSZY
review_95cb4fd3ad446c21,B07T74VJ2M
review_1edca0d5cc39c762,B01CUPHRQM
review_5f086ab67cb9fc19,B01JLDWKJA
review_669ff6e4336bd33c,B00VQ4KMKM
review_37816e44693f6ed3,B00ZVUND8A
review_388e35f42674a3e7,B00L4HJX7O
review_19f1b02176a1a150,B072MBPVVV
review_a27657ab44a42e5e,B00DNK5FM2
review_05ca2bdd7c6b23da,B01GW4IZUO
review_23fc7905fdccc611,B000WMYFUM
review_05cb9091e1ef66b5,B086W6L7CN
review_b3c86413acb55604,B00VLSICKK
review_2cb8a74a7f42ad96,B07H3MGNJ9
review_665fb807fc67f737,B07S9DLZGT
review_ce60f298c6ac6ce0,B07TT4L5LC
review_bd44fe4a364e98c9,B0BM4GX6TT
review_d8389e9f96df2180,B07FGDKG6L
review_b762997a8e957d5b,B06XGSLLTW
review_7f93340e8d07718b,B0007D5DS4
review_55f56a383ccf0614,B01LAJP9LE
review_f310244589356f99,B07T96XPCK
review_fe089d9e44bf4c30,B0B5X48DZR
review_6311e8e22e2ceda2,B07TLMZL3T
review_69994781588868f4,B089FPFJV5
review_b343a394d19630d3,B07RP7NJTL
review_3f3ed6bf238e41d2,B014BVW62S
review_4dc07f2ced826824,B07JW877QJ
review_20deecb68f4893b5,B07MZ7464C
review_cc5a0499ce64d0b2,B00TOX0ODM
review_2be054df862ada7f,B01G5ACVZK
review_5816f101db29ead0,B00LZBQRJ6
review_cf42604857cfdf3e,B00XTW44GM
review_926b113ed23433e2,B09GYRHYZ5
review_c79194a0216a1156,B08G8J6B4W
review_149a8e3d7b2dcf80,B07C533XCW
review_d19f441f00fc3f86,B08F4Q8ZBR
review_8ebacaca45958710,B00C29026E
review_6a02773737d7d659,B001BQ80XG
review_8bffca2daea46115,B075D96DZK
review_ba66b4af2e2f8bfa,B07V3YDKMJ
review_4f4ab1f1d344abc9,B09KFD6ZMQ
review_885dcbfd46421ef6,B013USRGFU
review_27853c89913e471e,B00NF8GDP0
review_bb2e9aef26991ed0,B015PKP892
review_87cf769e74da34cd,B07VSN285G
review_7970ab98c45af240,B071FV4X7G
review_abe8c140a39131aa,B01ISPK1CA
review_b4b0eb8f1c242797,B078DFXCCV
review_d90660b20627be47,B078YR66VQ
review_63d7e2b5310eefb5,B01M4PYET2
review_9dba520808b5fd66,B07KJWQ3Y8
review_3110f6af7eff216f,B01CYYU9B4
review_43a8b0ddf86b0d4f,B0881Y9BLS
review_61565cda55fd5ef2,B01GIZVP2W
review_ef74c6c90fe57d46,B004MBNJIS
review_872d000deedb6824,B09V2NJYM8
review_ae7840d7a35d407c,B07T6CPG8X
review_2a373da6c57f9bca,B00R1TAN7I
review_15b6f321e0e56d56,B00A2SRH9C
review_fb7f1d19004c1988,B08949HMF1
review_b0c632c0c665cd09,B07568GD78
review_dc044f113504ec4c,B0787DC11Q
review_fce17e7a863710c4,B01M75BAJ2
review_c7a1e2b3a662d53b,B08SQNZJC2
review_54bae0aaaed1a5ab,B07J2QY749
review_86d5d630f5d6a553,B00XTW44GM
review_3ddf5ee4a394dfd3,B09P3ZMV55
review_4ee86b59f839d577,B019NNB18Y
review_3c138516c08f0efe,B019GBG0IE
review_b52e472bdd311f7c,B00X6P92OG
review_1564fe0db04baabd,B00MQ6BE92
review_a32426fe7ee30888,B07KKFCQHS
review_0134ff36ffd50335,B08385XRLH
review_570bf3981930be58,B071177MV1
review_b2ecc72a0107dd08,B01GS7QKQQ
review_13db1502f70435fe,B01KIMMY6C
review_c13b4285c8eecd36,B0049AYEU4
review_c1fc38024e627ba0,B013HDOV92
review_78839ef92cb74a0b,B08973D9GJ
review_97356bd9eef9a78a,B07K8MR642
review_36c7990159adcb4f,B0042T0HLM
review_2924d7c2dd87fc61,B07HYWM5M5
review_b1c5eed67fbf50d9,B0759PB3RF
review_17465ac1db15348b,B08L5KN7X4
review_a091fc57118840ab,B010HW5HV2
review_1955803ad5f6568d,B07CKTWB2N
review_82438e85a7bb320d,B00ON6W2J4
review_efc66b8680e6dfec,B08MPK4JRB
review_d2c3e35173264898,B01HQFLJHO
review_15a1283a7c989e2d,B000V2J3ZA
review_9932a2b264771aa1,B08XQ4QNPG
review_99858f65e92cb280,B08QJ9GZV2
review_cf5f5825685ca5ad,B01BJ2V2CC
review_b1e4bcd2aca8367c,B085BB7B1M
review_9f9ef4d581b72d10,B07PWD93C8
review_8af541c26ca12a3d,B07TNZVFN4
review_7390e2fe32d3a13f,B01BE18NO8
review_44e68e3eff8efe6f,B000NJHS26
review_e1d073af31f9d267,B07L46W7J4
review_b5617bb2f4a2a0ae,B089GC68KW
review_f0ba3ac099934448,B082BM7546
review_3f54e787d96dbf8c,B07FVKP26G
review_40f81e55a010c1e6,B00T673SA2
review_8d4afe47b9ae2892,B08CXD7LT6
review_15246671441337cf,B001CL2LB2
review_9766a0dc6ee0e4ec,B00B1JMRGO
review_cf0beafaa631c53d,B07JLYP98Q
review_4472d814f9cfdbb6,B07CPM8J1N
review_a026dfc187b466a7,B07KZQDM8Y
review_6d23f608524fba5c,B019GBG0IE
review_b95942e7c77f4987,B08H8H6N7F
review_850ce060e7f1afe8,B07234JV3W
review_d0522f4ea952eca1,B00H86ILBY
review_1c8027b896e11084,B00H86IWZ4
review_0dd9f33732d35dc8,B07C5J9D53
review_91b70f5983c2d8ca,B01N9GCI8V
review_f3ca945a89a40ffc,B0018P1YOM
review_85b8701bdb5616ef,B0BTLTVR1X
review_e9104f4b6756f2ff,B0778G25S7
review_be300ba4f092aef2,B01HTO9T2Y
review_1568fcbbe543a21b,B0719PBC44
review_2c31299029c6ab5d,B07QDC1YYV
review_1e0234949ecfcb3c,B01NCWIKAX
review_8be1706c45257b1b,B07MNVD46H
review_d5036db1c050152c,B092V4R8JG
review_17b0bfc8077e9a19,B087P51RYL
review_60bf50d3b53b0499,B073VQ2TRM
review_6d1b14daa22be585,B07JPH35H9
review_eb71d30d2fecf167,B01F9AWHME
review_032ce9fdf2205bc0,B008A12F36
review_a3e64b2a76bfa287,B07SKJSD9S
review_aabbebc7885b3aa4,B01KFENEXK
review_173a2753c6c77f80,B07B3NHXBR
review_8f538b78d62549b2,B08CNDL4CZ
review_a10d10d6a39ccb86,B01523DQLE
review_56e815f83359fd07,B01N77E98D
review_cf6955b98bbb6307,B015ZDIZ2G
review_f0cd3a3710bb0f42,B0186KVVLC
review_2ee1e603659854a1,B01N070HWY
review_70d9dfc311966ef7,B012L4EH92
review_2633892c242df6ff,B01IAEHV4U
review_1a73279dd0b8259f,B071S98JST
review_31187a423c76bad0,B0791HZQ12
review_58d37e3f2dcaa56c,B0198QZ7WW
review_a52d9d2ce6d1ba91,B014BVW62S
review_3b736f0d6bb970e2,B072JX8VD1
review_653c7144d01c9139,B0012LEC1Y
review_e3d27f3ad81bf1b4,B085L27Q5J
review_52a0bf3417610ed1,B07GW8JZYJ
review_680b346fa351766f,B08DTP8QWL
review_99f8fe204405338d,B08NF1BTHM
review_8333c4f4c8e33c62,B00IYTFY0A
review_6f55f9637a06d980,B06XG5CFZK
review_70c39aec95e96e11,B078397R2G
review_a1d9a98f5f30703d,B08WJPNZPQ
review_6a77f2e9c59ab53f,B00NPX8QVE
review_94d33cb28435d00c,B07WH7675C
review_61c55a7e4119c23b,B082QWWXV6
review_2960f848d68e7db5,B078R1YZ3P
review_f5bd40b673d6b2cf,B079RWGHQN
review_7d3738d585cfe1fe,B01DU031AM
review_d888750c2f0f806e,B076HXJ21X
review_48be3fdfa7516192,B01CRSWZAU
review_b3e6fa9cb1597704,B0728NYPPC
review_568006bd60ed82ce,B00I6VWV1Q
review_7466f054b4c7187a,B081JRVCM6
review_22dc367bc6241f6a,B072L859CD
review_1ff15b7841c571d3,B08DK2XWB2
review_86ff080a77c88528,B079C7X4ZQ
review_6f4154e456af2349,B07RS3N1XP
review_43b6d3243fd244d0,B0765BXL28
review_e1a43f750b066635,B07C2X4DX3
review_d8e46209484c84fd,B01L1Y3OOC
review_790c6776fb754215,B00BJ8NBOY
review_4d77fe85a0de5f9d,B01494PPH0
review_6927a8a90bfe2556,B01C90H91Q
review_f277348b7db412cf,B007WWQ2HY
review_c864376cfc6c6c0c,B00TWZ8XO4
review_988d784562f30577,B0035TU8B4
review_eac48bbad2c2ed16,B08NDCGTFX
review_79bf7b254c595dfe,B00X60BR80
review_db74cc56b49afa98,B00YB2CYFC
review_606181b6c8b1c25f,B089NJG212
review_deb290df2083aca4,B01EB0DWHC
review_439fdf948b0c73b6,B0736R1LP5
review_274e34fe80db7222,B09PFW98PL
review_b3f16f4818516ab0,B004H5D40W
review_3d48360e23fcc5e4,B08B1M71ZS
review_2f3bfb5a3284f8bb,B081F3C68P
review_a9abfd7e9f1b4b86,B01N5CJPSX
review_1959347673f9348b,B09FR54XLC
review_b2bb6404a89b9450,B07C2KPFH1
review_3006517264bb3ca7,B07HGN72M8
review_948547fa823e5593,B019F8CLBI
review_1e589d0d8fdd151f,B07JM2DZV1
review_b372537e01f9e2c9,B08SW9RHYL
review_8c2d7c94500167fc,B08DKG8TJJ
review_7a86f00a00ef6106,B075WF94X4
review_e9465c1faeaf86cf,B00NW5C1H0
review_dd0ba313eed94478,B073BBY9TH
review_17de64be4aefcded,B00TQ9FGU0
review_69a71280f38b3a33,B01JH0T0Q8
review_0f8c74c222d07d26,B00HE5PAAE
review_434760fc530c1eda,B07HB9ZRQY
review_2c709907b01d2216,B01KIRVQQ6
review_ffa0007b0f213e35,B0821T443T
review_0ade45cfde84f1b6,B019C4TVJA
review_0777b992c8c297ed,B085LFGGTL
review_2411bfb45213776c,B07F1HC7BT
review_a3b9732d78d400c8,B089LVP5N2
review_5f2224fe25f97847,B07DVZW5YS
review_32ef7fd4f5952229,B07QHRS7JC
review_4a5db3556955d81f,B01ISIU16I
review_27afe1c06a9c43d3,B07GV6K2FB
review_3dff59b2d5d55214,B010C79OCA
review_621ce9d0e9ba7277,B01ACFQE3Y
review_c07035fc97e53a22,B07RTMRKH6
review_b0950b852261c2ca,B00R1TAN7I
review_5e4d6266f5ab20ba,B0786WXVBL
review_a5ef979cb5f39551,B092CMVJT5
review_51e7bcf607a1e9a9,B08KGYT7K1
review_f3800e6b1dbf9a0a,B0752GF17C
review_8fed8d702b217fc4,B00U37CKDU
review_9c9b3142b1cd7b30,B08BNPWB5Q
review_1f7278bf17f17a18,B01HTO9T2Y
review_686187044e74f3d0,B082SHWX7S
review_543ecff2716af62e,B00Q5V41NK
review_09f7ce7452556e28,B00GXI52FG
review_63793463b8ebad29,B07C9568XC
review_976279a2f1df6103,B07C9568XC
review_e2bf72d02ee164f1,B07Y7X956K
review_43a7e4f7c7cbf44e,B00LWHUJLU
review_63d68612e8cda3cd,B075FVH1XS
review_7731ea5f26987fa9,B00L4HJX7O
review_08e743628175eb1b,B0B2YHWC65
review_00e9dd76876b6765,B0BQQ5L942
review_14a7caa7c49f0582,B07GT4QH9R
review_ecd757678a4e1f18,B014A17KUM
review_70f9e2adbd9b300d,B0758YYF98
review_326e756d09d29136,B00ONA585A
review_e157ab598e161551,B07X8Z9W22
review_9915941573d9ee64,B0BM4GX6TT
review_8b924281e7a8338b,B00XWNLIWG
review_7377910c5a4a088d,B07JFLM3DV
review_c51ea4fcda3cc8e9,B019GBG0IE
review_c49ca6267902e55a,B07KWDWVR5
review_affc8baa3d647724,B07KCRLCQ7
review_04820d47da17d6ad,B08B3D2PXW
review_8f4be96c5db2a63b,B019GBG0IE
review_3cf527b8db03d551,B07MPTN9DS
review_26bced596c959da4,B00HLWOHFE
review_6f32a8117de76b12,B094NFBN9C
review_85abd04fa44fe03a,B07K41QCQX
review_7176f6ddc0ea5448,B06XRYWZ7W
review_6a1b67aa8556c0cd,B004QR8UMI
review_54753aa1c07180de,B06XF1KWPV
review_f3c5a5eb4c031560,B01H1I65Y8
review_112abd6a42959d27,B071YW1P7X
review_f8fefb440e86d79f,B075WRMXYV
review_d915dc8620f61376,B0736QP68Z
review_392dd6ad3a170420,B082245PK2
review_5f0d7e68b40753ef,B08SKWP3BG
review_fa70e36c376b556b,B08XMBHL8C
review_36b72cb8f3be7be5,B07XLV9VJ7
review_f6df943222ff0411,B07PL9L4VF
review_0371ccf2081e255e,B0BGN62HJN
review_6f319e80ea17aa77,B073PWZYL1
review_b43b57aa2c879f15,B01DCFZFRC
review_1b661c8a76b90f02,B06XRH33TC
review_61dc77cc346f6755,B011JG1K3E
review_7abb36d783d6dc14,B08PY7X54J
review_c59d775fc012898e,B07HBGYVS1
review_7a555a76664d3713,B07C9XMBGN
review_1366b2952347fcf7,B09X9BG4FC
review_6debd55fe71aaa02,B096LHP8WQ
review_df877e0dc35090b7,B08BG42L39
review_a4af531fb80ed5fd,B01N5CJPSX
review_f0fce7cb6c76c5b5,B006WZD7FW
review_3d1191a993cb394f,B08N48Q5GN
review_e5d307961e015822,B00NRRWE5M
review_ad83ab137270a63e,B00A9HA9CI
review_005bfdb2e7bcc227,B07JF4C4C2
review_5d921ab344c0dee9,B08GXVS67W
review_a0f46e2488c0c46e,B06Y6CRG1M
review_bf92237a38f6eef3,B085W7YRW2
review_cffed13a053a9662,B08L9LQ3K5
review_70db915deaeb7041,B0832FBXNR
review_b340316b06691a18,B00Y7YQLAI
review_332008671cfe082b,B07MR1L71P
review_ebad9d7a7524625f,B0107QYW14
review_4ea3f93e3d47d1c9,B018BUJZX8
review_1dcb51b4cac4185a,B01CLYSON2
review_62ae5d28931d4aac,B089DQTSFB
review_6011f137e12b93eb,B09F3LF24J
review_a9efa8b931726951,B01IAF1ULE
review_ad70d5cca2942883,B0BM4GX6TT
review_037d016af21b2c19,B0993XRX8X
review_6406316d8a6225a3,B08PFQQM2M
review_ae72d2f550506d8f,B07RZQZ8PK
review_0420ff48c9d2cf77,B076P32YH5
review_c1ecde1d4786f641,B07Q69KHDK
review_ca364da8bb6a9f06,B06XK5RJMR
review_2c017b501efbda7c,B075MVCJNG
review_6c6fe300790f6224,B08KFFW9H1
review_b6a113ffa5757873,B07Z2QTWSW
review_49e3a71cdba641cf,B07M911J7N
review_b8f4082f5a715844,B0B96MFXSJ
review_d21295ca16464d93,B089LVP5N2
review_543b45561d8a253a,B099ZR9FPW
review_89d91dbdb90224cf,B07CT88DYS
review_65281a0e4d5cc7e9,B0721CRCPH
review_a7b14cfb6e2b1fdb,B0BM4GX6TT
review_d414603a891d597c,B0821T443T
review_a045d2ee209aec43,B08CT2WFL9
review_1e4a20bbd507fe6b,B07HXRWK66
review_2d1ebf58f89b4865,B07JMKSLHF
review_0119ba6f052b68bd,B07HKQFS23
review_80125aeda0a9f0a1,B07FVRXDZW
review_269350fd7e53552d,B09P42JGP8
review_6ce9310ccd8417ea,B01HAJZS1Y
review_ae03553c9fd09baa,B074BZXRN3
review_42373df2a4557216,B017JCMW20
review_5d20fea9e597fb9d,B07ZL27PLL
review_aed5e3a21132ed40,B07Y4P8S7H
review_72ada13b9ef78825,B01ELNQKIM
review_eced203cbb15239e,B00RPJZMUM
review_6d13436b09c9fcae,B002EDVYL0
review_1fd1f00e1e9e03e1,B08HV2DXZH
review_cbd687fdf17eda57,B075RSTHWH
review_31fef5fc47a77d8b,B01FE1VHPQ
review_2198be2dc293d59e,B006ZOO89E
review_6fec1941335f8d73,B07W6VS34Y
review_2ebc11bcefe1c905,B079CW539Y
review_24770fc2fe53cf07,B00KATOTBM
review_3ccee70bd4e8c80f,B01GDYH3RE
review_64b6938d45136690,B0BXNQZW5C
review_cbef342f05003039,B0852TPFQ7
review_54fbc9853a6e8e81,B00CUF29WU
review_638be367af88b823,B07TK15BQQ
review_84ae0aec56e7d815,B07B7FY6L8
review_b0ffac8cd1bd8bb6,B01MZI33N8
review_55812d5f1139d770,B01MTKLSFV
review_9c55b48e24f22253,B08ZRXY3QW
review_0f62d0279c203859,B07L4SGB1J
review_ba64bc9021aa8c7d,B01KM5VS2G
review_86459a3ad1ad4cf3,B07TK15BQQ
review_177d3682c44157d1,B0C9CWKY9G
review_4821e1c2c187cea7,B07JPF4FMJ
review_4b48a2a96dd2f041,B01CVQALFE
review_ebf94ebe58569f63,B08B1MNZWW
review_5edd8fbcd2084f4c,B00W2DIAGO
review_761164420ca7059b,B01L49SF20
review_0a04686c9813ac64,B073SKZ6PS
review_ffe07c1407e39b01,B00EKT69A2
review_f783ca3397607020,B07DK7TKSG
review_06b71cb89d3b3ce1,B01DQ9ZQLY
review_aff7d32dd49c4e9b,B0913KGH94
review_a9b6d5b99abc3067,B016LD3C04
review_204b45202b214f74,B00Y3DF9X8
review_ae0338bc4e4734a2,B00011JN5G
review_3d75daf80af78a4f,B07R1K1SBD
review_ef7f013a14c8cecf,B00MXDCHTO
review_c949c9fd939aa8fb,B093YSFH5R
review_e9e8f13674c1726a,B00U3XWY9Y
review_84864dd304af18b7,B00NFU71EK
review_aa48bbb210eeb48d,B01IEHJ0P6
review_55939202f7d41faf,B00ZHYZ6EY
review_6accbceddc544c15,B01D89E06O
review_931b49fa458032b5,B007CMT6TA
review_4d49bacf81d98c22,B08J48FRSQ
review_a1e51401aeb5676c,B087RFYV9P
review_4840b321dd39cfc5,B0006LJD92
review_8aba07532c081682,B01CL6LGFS
review_a6ba62002526b653,B000X24G00
review_52cf97cc66740648,B07RYFH668
review_394646ec10c44155,B00F97J55K
review_b1a6d65ac03887ca,B00BLVT1L6
review_7e66ecd4b3240f56,B08WJPNZPQ
review_c515598e38768833,B01DHXP6I2
review_d19dadb12353a75e,B0017PN8U6
review_89823cc31e7bf252,B000NJMRQS
review_3d507007537421dc,B011KJ084M
review_86d17537b8cbb2a7,B000F4GLHM
review_4c4db0131891fd18,B07T63F3ZJ
review_593f2219ede94831,B00HKZ8ADW
review_8005f6e45f7f8409,B07C3QKJS4
review_cb3f6574ef124231,B01N384YIP
review_36690dd7175fcc9f,B016YAMKWA
review_477a976be4ecc9ab,B001AYAEYM
review_9d99bee6306bd918,B000IINATM
review_945258ecc5bc6ee0,B07FNH8C5C
review_fb37b41a74f99e72,B07GTL57JG
review_4480b0ad46ea2463,B0761KYYP5
review_b60b1fd29d7a7db0,B000XRR7N8
review_1f898cb26a3ea5f8,B005IYYF5E
review_f1455206e6931616,B01EKSKUL6
review_63637ce9417bfeb7,B018SUJJ3C
review_3828ba6c4cdf78ce,B06XRKCLV8
review_a5bea97fa66ca1bd,B000NPVD7Q
review_15355fdb4c61f25a,B076BTRBTN
review_2cc46ed1441bcf4c,B08SBKL8ST
review_e49bda1e7e6f676f,B07H53GCV2
review_6e84283db240e136,B076BTRBTN
review_5f58f78eb4b71370,B01L441FAO
review_db9877b80d5352f1,B071ZWCMN9
review_dba035a34c445c1d,B00028NMEQ
review_20f0075fbfea5800,B01MTKLSFV
review_b374b3a0b6d882b4,B01F7WA2X0
review_e5a15af61cdebe8e,B0931QT61T
review_117e16cc8bca49fe,B01A0B9MRU
review_74bce8642f71ee38,B000FEIOHW
review_e57f8b484c727eda,B06ZY7C2QD
review_fa632327636f632f,B002C6G7O8
review_f9dfcd65a83b5fcb,B08NJ5T4VY
review_18381d43bd13c817,B07JFFH6VY
review_2f5512955f2e5957,B07DYDZML7
review_b766b3e1d38f98a1,B071J18SDF
review_1f7ad35304efe0ca,B097QZ7YNY
review_3968d72bbb4683c9,B00JGQCSD6
review_cae5b5ad16bf4acb,B07XBKK1NW
review_b954109f47dfbd21,B074XKBR2Q
review_6c15a44250193b28,B000W078XA
review_e93971004fe1f47f,B0107QYW14
review_d671dd3faf9c92a1,B008IG7MO0
review_4e1597ad3ab1e82a,B092WP37LX
review_965d06069bb472e2,B0BKGM8XVS
review_2b37e7a928807781,B000068PBJ
review_d7d7b6bfbb8ad50e,B07XKCBF5Q
review_bfc88edca1943cb3,B00V4HHW04
review_6c3673d254fda1dd,B00V7LJNS6
review_7c6a2e3e4e2d9be6,B00HLWOHFE
review_470428427258820f,B094D58WL2
review_d63fc8c183cfbad0,B08KXXVG7C
review_5d2d9b1dabd0464b,B00O4I3664
review_3df1d2e7bac3c5d3,B08L5KN7X4
review_2cb1dd36e04a9215,B08NX3KRV6
review_9e6ff399a5d950fc,B07KSFPHPN
review_6dbb5ed321d9f4f4,B0955P1J4N
review_bad2420dc780c655,B08S3Q2Z8C
review_7520e0ace7abcc74,B0105WF7NC
review_1275e399c1915622,B07C533XCW
review_15f0f08525326bc5,B06Y6CRG1M
review_63017215568be49f,B08B46HDN9
review_5d98031b5ab1f287,B07QS1Y8Y2
review_becdcceac6adbc3a,B0874VK54V
review_912756f3de67ff39,B0006O2HRO
review_56c0681a83430873,B004IF69F8
review_9c1d517c1db5ce91,B003D1W7DQ
review_5f9e9f894327e5dc,B00011JN5G
review_f0a04c519719838a,B0B7WR1NB7
review_e67aabe2b0de53d2,B0BDFKFWQF
review_d1dcfe91d4894e09,B002BPY7H4
review_5b58a28434875431,B07G23R7ZX
review_bde14a71b55f54f1,B00BOUP0KA
review_1e09bf09e1defc72,B073VC7FNB
review_eed47010aae3efc9,B01G45HX18
review_833f6f5002f406bd,B00SU7OALA
review_f64c6fdfce79ce9c,B01F99RQQW
review_d9aeda54467a70b9,B00ITMM4EG
review_6ce9729f7027c7d8,B006UNWU2W
review_80b88ec9caea3e9f,B00CE2HQRM
review_33b4655ce5406dca,B07MQBMHCD
review_42372b87da179cb8,B08HWH55LX
review_4e7d7a3716569eca,B07DLS3Z7Q
review_75cb552d0d5f4bd9,B07BMM3KRH
review_a08438e131c29a48,B07C533XCW
review_f38ccc30d375b7ad,B000I1CFC2
review_290010cc5f820c66,B007CM1CN8
review_e693ce785f7cd914,B010E1V2A6
review_aa3e6a9d916d0b66,B08TCBP8HV
review_e4730c095261219f,B00PM5QEX0
review_aef031057cad5755,B081CFQ5KF
review_b8513b11e88c9357,B012Q9NGE4
review_7416dc8358c78283,B00J7QCNDU
review_f58defdcf2356f83,B08L5KN7X4
review_fe09e2db4ec64965,B071YLRMZY
review_b3abcc91a9aeda6b,B07K8BPJZR
review_6b534ef9bc975a5f,B09XGSD8QT
review_13ddc5335cf201ba,B07VR9BLV8
review_65a11f74641fde08,B001PIVFU0
review_05ff8717d0471af9,B08P9XXP28
review_534fc5ad3e6aae11,B087V4L5YK
review_80958f648eb4440f,B0743ZWK2G
review_95e57673b811df18,B07345G24D
review_d2a8c1489d576da9,B08PW66FLQ
review_6508f978056a33d9,B0BN113VWD
review_599565c022e400a3,B01F8P1TI8
review_82529a5660cbeeca,B002QDQVRA
review_435f12ecab3fd8d3,B017DYLYLE
review_beea2d7c340c70e0,B002CVTVW8
review_16718e34de9866db,B07TRCM7SK
review_e29c32275588de5a,B00CZ9ZSXS
review_3af3f09c86698845,B07KXVGHTV
review_1c5fe010271c03a1,B0BM4GX6TT
review_971fce146148155f,B07Q4Q9TSL
